song_id,total_song_plays,unique_song_users,popular
TRMFURU128F423C174,174,48,False
TRMFVKK128F9324704,1,1,False
TRMFVLK128F426A78A,1,1,False
TRMFVOW128F9317999,370,172,False
TRMFWUA128F423EBD4,45,23,False
TRMFWYK128F92CFF7A,575,222,False
TRMFXAY128F92F27DF,2016,537,True
TRMFXMQ128F4259B01,879,390,True
TRMFXQR128F92D3D28,1559,550,True
TRMFYJI128E078132D,2708,1392,True
TRMFYRW128F425C1C8,792,261,False
TRMFZBQ128F4258B9E,118,62,False
TRMFZDD128F92E572F,6,2,False
TRMFZVQ128F426714D,7,5,False
TRMFZYH128F42A6ACE,952,378,True
TRMGAAO128F145A556,1386,579,True
TRMGARQ128F9329D85,440,185,False
TRMGBNU128F4278587,7,3,False
TRMGCZS128F933049B,555,205,False
TRMGDDY128F1462AD5,68,29,False
TRMGDFA128E0798B3E,36,21,False
TRMGDVF12903D12FE0,78,29,False
TRMGETY128F14768A5,1,1,False
TRMGEUL128F9303BD2,1211,418,True
TRMGEVT128E0792657,60,30,False
TRMGFVP128F4269F84,63,36,False
TRMGGAJ128F428BDA9,16,12,False
TRMGGGR128F42889D4,6687,2713,True
TRMGHDK128F42891A9,461,176,False
TRMGIQS128F428CE91,20,4,False
TRMGJIA12903CBEA22,13,10,False
TRMGKZL12903CB80DB,1745,589,True
TRMGLIT12903CE8397,43,14,False
TRMGMBM128F92F7380,12,6,False
TRMGMNX128F42744FB,51,12,False
TRMGNXI12903CBC037,457,85,False
TRMGNXO12903D061CA,7,4,False
TRMGNXY128F9336554,443,129,False
TRMGOFF128F1458362,488,126,False
TRMGOTN128F92C1F72,459,39,False
TRMGPML128F92F456C,142,66,False
TRMGPPZ12903C9F473,85,34,False
TRMGPXD128F9314FCC,8776,3553,True
TRMGPYG128F93203C4,8,4,False
TRMGQCJ128F146647B,74,22,False
TRMGQGN12903CA5E2E,3,2,False
TRMGRZD128F426C48A,7,3,False
TRMGSCT128F9336C96,2166,778,True
TRMGSDX128F148C5BD,23,13,False
TRMGTTD12903CE0302,23,6,False
TRMGTWK128F4271E2C,1465,387,True
TRMGUFM128F92E4276,277,108,False
TRMGVXA128F147A025,6240,1645,True
TRMGWIZ128F4263D54,289,125,False
TRMGWLI128F931AF22,859,516,True
TRMGWRE128F429FEF5,4069,1186,True
TRMGWWU128F427253A,151,64,False
TRMGYHR128F92F9039,6543,1231,True
TRMGYOL12903CAD442,264,107,False
TRMGYRY12903CA9B19,31,8,False
TRMGYTZ128F4281923,2549,612,True
TRMGZAX12903CDB16C,463,305,False
TRMHAXN12903CD4357,404,211,False
TRMHAZP128F147F3D2,58,30,False
TRMHCRZ12903CAFC33,288,189,False
TRMHCYH128F42A60EB,202,94,False
TRMHDFF128F425A5D5,13,5,False
TRMHDIV128F933E2F5,356,104,False
TRMHFDD128F931D724,439,169,False
TRMHHXS128F931EB97,59,24,False
TRMHIXI12903CD1D4A,800,295,False
TRMHLGM12903CA7C7A,13,10,False
TRMHNKW128F42918B1,51,22,False
TRMHOEP128F92D739D,105,39,False
TRMHOWV128F933D1FF,4,3,False
TRMHPSI128F424F4A6,29,10,False
TRMHPVS12903CE1043,59,15,False
TRMHQMH128F423EB56,957,511,True
TRMHRKX12903CA1809,2,2,False
TRMHRXU128F4298351,108,69,False
TRMHSTZ12903D036FB,248,128,False
TRMHTFD128F4258E26,61,21,False
TRMHTJF128F932698A,27,21,False
TRMHUMP128F92F6E43,994,496,True
TRMHUPX128F4286774,2414,888,True
TRMHUUF128F42A5D83,76,41,False
TRMHVHW12903CE43B3,21,16,False
TRMHVLA128F9308B44,2,1,False
TRMHVMD12903D080C9,86,53,False
TRMHWIM128F92F0215,3,3,False
TRMHWQG128F422D972,138,65,False
TRMHXIU128F92DF173,262,51,False
TRMHXOO128F429E96A,786,418,False
TRMHYGB128F42661B4,82,31,False
TRMHYNK128F932BC12,60,12,False
TRMHZDA128F42950E1,9,2,False
TRMHZLT12903CEA646,894,378,True
TRMIAPD128F930FD4F,34,17,False
TRMIAQM128F4277AC3,2624,926,True
TRMIBTR12903CF9BF8,39,12,False
TRMICXH12903CE4283,44,20,False
TRMICZD128F92EB080,339,135,False
TRMIDUU128F42B0DD5,2988,1229,True
TRMIDXM128F1463E2D,382,108,False
TRMIFBS128F4240E04,1021,328,True
TRMIFMQ12903D07F50,280,24,False
TRMIFNP128F92C6909,20,14,False
TRMIGCH12903CE7E06,261,140,False
TRMIGJN128F427B2BE,340,100,False
TRMIGOQ128F934B424,72,40,False
TRMIGVC128F93035C9,4,3,False
TRMIHEH128F428E2BD,283,131,False
TRMIHFB128F92E01CE,1792,844,True
TRMIHFS128F92F2A01,2774,1274,True
TRMIHMF12903CF4481,130,56,False
TRMIHRM12903CAFC49,130,48,False
TRMIINJ128F4284E0B,1,1,False
TRMIJFJ128F92E4322,23,14,False
TRMIJNN128F4271CA5,511,170,False
TRMIJQB128F92F5DE4,3858,1299,True
TRMIKES128F92FFBF4,3280,2346,True
TRMIKQE128F930A91C,2,2,False
TRMILJR128F932A7A5,49,27,False
TRMIMLC128F93308E2,808,345,False
TRMIMNU12903CFB6DC,236,97,False
TRMINWY128F425829E,51,35,False
TRMIOOX128F93069F5,101,17,False
TRMIPLA12903CAEB98,73,31,False
TRMIQXP128F427ACCF,57,13,False
TRMIQXY128F427CA14,243,93,False
TRMIRMS12903C9B79D,146,59,False
TRMIRSR128F422BB24,11,7,False
TRMIRUL128E0793989,19,7,False
TRMIVAI128F9311EC1,457,262,False
TRMIXFB12903CF9CB5,4119,1344,True
TRMIYSR128F92F90E3,64,26,False
TRMIZAY128F9320D37,56,11,False
TRMIZRU128F423F040,629,315,False
TRMIZSV12903CB3167,292,129,False
TRMJAIB128F426578A,27,14,False
TRMJAPH128F42B0DE0,942,344,True
TRMJBTF128F424FBC1,39,13,False
TRMJCHK128F9333F42,159,39,False
TRMJCWE128F42396CD,7039,3645,True
TRMJDMJ128F14697E8,20,8,False
TRMJDPK128F145CE10,1062,215,True
TRMJEGT128F429E9EE,462,324,False
TRMJEJO128F9310FFE,144,39,False
TRMJEPW128F422A4AE,22,10,False
TRMJEWR128F148931C,350,47,False
TRMJFDC128F9326B6B,83,19,False
TRMJFUQ12903CC5956,688,308,False
TRMJGKQ128F147C8FF,1,1,False
TRMJIAK128F92E1875,1,1,False
TRMJIAR128F93586B0,1649,715,True
TRMJIFW128F92FD29A,91,38,False
TRMJILC128F4230F46,1132,329,True
TRMJIPW128F14B04FB,2636,976,True
TRMJIQW128E079250A,534,328,False
TRMJJUA128F4215E16,1181,754,True
TRMJJUO12903CF23CE,5,3,False
TRMJJZK128F425F1C3,1750,780,True
TRMJKTS128E078EDDD,2465,1371,True
TRMJKUM128F42B87E7,34,11,False
TRMJLOX128F92F17BB,2,2,False
TRMJMBR128F4244FEC,99,50,False
TRMJMDS128F421A0DD,44,20,False
TRMJMNU128F1460DC3,498,258,False
TRMJNFH12903CDECCE,99,55,False
TRMJNVG128F4257BAF,326,187,False
TRMJOVU128F429DAD1,405,165,False
TRMJOZD12903CFE323,4625,2156,True
TRMJPEI128F92F4F4A,6,6,False
TRMJQIP128F92F9A30,12,7,False
TRMJRTT128F932724C,1577,660,True
TRMJRUG12903CB81E3,129,70,False
TRMJRVT128F1482521,1183,665,True
TRMJSHT128F422A802,3638,1081,True
TRMJUWQ128F4233CC2,632,240,False
TRMJVTF12903CEA9BB,55,20,False
TRMJXBQ128F14B127A,168,48,False
TRMJXHK128E0782FA2,584,269,False
TRMJYRY128F42972AE,1013,369,True
TRMJZTN12903CBE89E,2,2,False
TRMKAZB128F92F2F3E,2363,732,True
TRMKBUP128F14721C4,19,8,False
TRMKBWK128F92F480E,215,59,False
TRMKCCV128F92EB22E,3359,904,True
TRMKDEZ128E078F13A,37,20,False
TRMKDRJ128F424D812,162,81,False
TRMKDZY12903CD9F3E,46,23,False
TRMKEDF128F9306BA8,1606,503,True
TRMKEGP12903D14037,203,90,False
TRMKEKM12903CFA065,545,294,False
TRMKEPL12903CB6237,48,8,False
TRMKFCL12903CD0A70,323,145,False
TRMKFCS128F422B2A0,20,9,False
TRMKFPN128F42858C3,465,350,False
TRMKFVB12903CA5CFA,252,124,False
TRMKGGZ128F426265A,1478,420,True
TRMKGQL128F425A995,266,77,False
TRMKGXJ128F423A067,952,198,True
TRMKHFU128F4276159,709,278,False
TRMKHHL12903D01DB5,14,11,False
TRMKHYJ128F931117D,2852,884,True
TRMKIMZ12903CDCFE4,9,4,False
TRMKIVC128F4298716,369,173,False
TRMKLSS128F4248270,565,164,False
TRMKMCU12903CB1968,25,8,False
TRMKMDV128F146B23C,128,61,False
TRMKMXU128F92F4AE6,12,10,False
TRMKNPZ128F4229075,115,39,False
TRMKOKS128F42B9FD8,120,102,False
TRMKOQF128F42A6E4A,6545,2183,True
TRMKOST128E079939B,1436,876,True
TRMKOWT128E0791F09,2565,1099,True
TRMKQSX128F42A04F3,2717,943,True
TRMKRLX128F92EB2DF,49,30,False
TRMKRXD128F429F7EF,328,207,False
TRMKRXO128F9339628,234,96,False
TRMKSLC128F92FEB67,5,2,False
TRMKTDF128F4282540,156,66,False
TRMKTPH128F4260D14,36,15,False
TRMKUKB128F428BA89,278,143,False
TRMKUOZ128F14AF417,24,15,False
TRMKVIP128F934B515,83,43,False
TRMKXON128F1463E2C,984,362,True
TRMKXUR12903CE6C3B,58,18,False
TRMKXXU128F9302683,45,7,False
TRMKYAH12903CCB964,138,30,False
TRMKYDP128F42298B6,63,30,False
TRMKYLY128F421B405,503,198,False
TRMKYZN128F93421D3,128,52,False
TRMLARL12903CF09C1,3,3,False
TRMLAVO128F1469D94,81,38,False
TRMLBCX128F429BB07,1437,601,True
TRMLBHR128F4273030,3,3,False
TRMLBXM128F42134D1,1811,638,True
TRMLFBV128E078E209,439,263,False
TRMLFLB128F428ED38,383,175,False
TRMLFST128F14ACED7,100,32,False
TRMLGGZ128F14633C3,3823,1784,True
TRMLGMX12903CC2785,63,31,False
TRMLHMG12903CE0217,15,4,False
TRMLHXD128F422872B,10,4,False
TRMLJAE128F932624E,19,2,False
TRMLJFK12903CB00CF,22,13,False
TRMLJJH128F92F29BF,15,8,False
TRMLKRR12903CE7950,195,43,False
TRMLMVS128F4262614,116,69,False
TRMLNFY128F92EC90E,14,4,False
TRMLNIE128F429FEFA,1994,633,True
TRMLNTN128F9330FC7,1069,455,True
TRMLOAZ128E07929AB,793,384,False
TRMLOUZ128F4246936,68,50,False
TRMLQWX128F4258243,17,17,False
TRMLRCU128F92EB2C5,349,234,False
TRMLRZX12903CC3FE2,39,8,False
TRMLSCK128EF3672F4,25,3,False
TRMLSEE128F424D67D,899,377,True
TRMLSGG12903CBD1A1,1216,575,True
TRMLTLC128F427F7CF,51,32,False
TRMLTNL128F427C7F4,88,37,False
TRMLTQI128F93115BD,1688,609,True
TRMLUFM128F4293B01,171,75,False
TRMLUXK128F92E7F4E,562,255,False
TRMLVAE128F92D1833,27,15,False
TRMLVKW128F423F08D,53,22,False
TRMLWKP128F92FC5DF,70,32,False
TRMLXJP12903CF5DEF,15,8,False
TRMLXNN128F9320611,4337,1670,True
TRMLYDE128EF34DF9A,592,228,False
TRMMABF128F425862B,5890,1921,True
TRMMAIV128F92E7F55,554,268,False
TRMMAZT12903CF5EE5,180,69,False
TRMMBOJ128F429DAF3,491,302,False
TRMMBXD128F1477148,644,324,False
TRMMCDR128F423AB03,3992,1484,True
TRMMDVB12903CE2FF6,4755,1545,True
TRMMHDI128F42442F4,212,101,False
TRMMIUT128F932DE69,41,19,False
TRMMJHB128F42411E8,1068,523,True
TRMMMQY128F92F0EA3,86,33,False
TRMMMTK128F424EF7C,332,150,False
TRMMQFP128F92F0413,1211,615,True
TRMMQME12903CD2B9D,7,5,False
TRMMTYK12903CF82DC,191,47,False
TRMMUBQ128F42B81FD,3650,2369,True
TRMMUDB128F422B2A9,18,7,False
TRMMUJQ128F9344164,742,194,False
TRMMVUG128E078A24A,3201,1404,True
TRMMWCX128F92EF4C8,159,22,False
TRMMWJD12903CC0F05,1,1,False
TRMMWJS12903CBB7F5,221,112,False
TRMMXPR128F4272AB0,105,54,False
TRMMXSA128F1468B12,72,13,False
TRMMYNY12903CBAACE,630,130,False
TRMNBPI128F1456931,24,13,False
TRMNCGB128F4281AD5,360,164,False
TRMNCGC128F93363B2,313,71,False
TRMNCWN12903CC8E35,35,23,False
TRMNDLK128F42AF309,1700,451,True
TRMNDNW12903CD1871,53,21,False
TRMNEAZ128F42A6C97,201,119,False
TRMNFJY128F427C314,42,6,False
TRMNGOR128F42317E9,5,3,False
TRMNHDM128F42AD03F,1262,557,True
TRMNKEI128E0798B38,280,119,False
TRMNKFF12903D06EB6,441,186,False
TRMNKTF128F933F2AF,57,29,False
TRMNKYL12903CDDE81,2,1,False
TRMNLCK12903D09EEE,33,15,False
TRMNLFN128F14979C4,185,123,False
TRMNLLW128F92F80BB,1920,473,True
TRMNLOT128F1473B10,3056,750,True
TRMNMEE128F92CB358,71,12,False
TRMNNGC128F4254B3B,1213,596,True
TRMNODY128F93142C8,31,14,False
TRMNPNZ128F9346B9B,1672,645,True
TRMNPSG128F93453DD,77,30,False
TRMNPZR128F931DE31,1,1,False
TRMNQBQ12903CA2CF3,319,100,False
TRMNQOH128F92C6908,39,15,False
TRMNRHK12903CE5DBF,5406,2012,True
TRMNSIV128F4297CDD,115,48,False
TRMNSOZ12903CF8CD0,711,191,False
TRMNSRB128F42B861F,9,4,False
TRMNTBT128F933F931,14,11,False
TRMNTCB128F92CA4ED,610,281,False
TRMNTMP128F423DF9A,824,271,False
TRMNUDR12903CF9BF6,98,28,False
TRMNVDO128F92CF44C,21,10,False
TRMNVIH12903CF5162,142,50,False
TRMNVLK128F930F4AF,3871,2099,True
TRMNWMU128F148DCEF,8,4,False
TRMNWUU128F92C5B02,32,22,False
TRMNXTB128F93003DD,47,27,False
TRMNXTT128F1492957,402,76,False
TRMNXUT128F429BEFF,3285,2479,True
TRMNYUG12903CD1A11,16,10,False
TRMNZBR128F424EF16,175,106,False
TRMNZNA128F934C632,68,23,False
TRMOAHE12903CDCF81,1,1,False
TRMOBLC128F428AEE0,740,235,False
TRMOBOG12903CE3961,233,145,False
TRMODDC128F92EA2E4,225,82,False
TRMODZM12903CF81DC,1405,359,True
TRMOEEC128F1473596,83,30,False
TRMOEGT128F146A42D,54,17,False
TRMOEQX12903CB10B1,30,14,False
TRMOEYS128F9339DD7,10,4,False
TRMOFZF128EF343501,1287,625,True
TRMOHOM128F92F4345,307,133,False
TRMOIRF128F9302F2E,211,87,False
TRMOJVU128F92F6071,326,25,False
TRMOJWO128F42480DA,29,20,False
TRMOKGY128F429555F,15,11,False
TRMOKSX128F42397F5,11,7,False
TRMOMKT128F933675E,34,18,False
TRMONWS128F148916C,1806,875,True
TRMOOPG12903CA5D90,2345,1060,True
TRMOOUK12903CA74FB,941,275,True
TRMOPKM12903CA186A,515,236,False
TRMOPNL128F92FD758,318,178,False
TRMOQBU128F1497D9F,60,31,False
TRMORYM12903CA73CA,4,2,False
TRMOSYZ128F42B53F0,454,246,False
TRMOTDB128F1458F33,886,388,True
TRMOTJA128E078199F,1895,408,True
TRMOUYN128F93368B5,6,2,False
TRMOVNI12903CBD580,965,452,True
TRMOVZV128F4271E5C,463,186,False
TRMOWAO128F424E0E4,418,259,False
TRMOWGQ128F1485B0A,721,369,False
TRMOYRX128F92E4339,21,13,False
TRMOYZS128F9345F2C,139,56,False
TRMOZCY128EF356B43,252,92,False
TRMPBAZ128F428476A,92,65,False
TRMPBFA128EF33FB7E,299,164,False
TRMPCAK128F93357CA,540,211,False
TRMPCGW128F92E0670,3179,1816,True
TRMPCUJ128F931C1D5,172,87,False
TRMPCVB128F42B261E,147,31,False
TRMPDAT128F42368E5,913,347,True
TRMPFGP128F146A63C,1711,550,True
TRMPGIW128F9330A28,6250,2330,True
TRMPGPC128F42AF55E,380,164,False
TRMPHDY12903D0B91D,90,24,False
TRMPICS128F422AE3B,90,57,False
TRMPIGM128F4291EEE,326,187,False
TRMPIOZ128F931D519,4865,2449,True
TRMPITA128F422EC5F,1,1,False
TRMPIVF128F931D016,5,4,False
TRMPJCP128E0792212,6502,2320,True
TRMPKTQ12903CAF5C1,1670,765,True
TRMPLQW128F93465FA,2365,898,True
TRMPQFE128E0791E64,510,256,False
TRMPQWC128F93504E6,214,129,False
TRMPQWJ128F933A56B,254,113,False
TRMPRHP128F932273C,93,45,False
TRMPROY128F933EBE1,67,23,False
TRMPRYZ12903CFEBBD,410,195,False
TRMPSSG128F148DF84,1,1,False
TRMPSSY128F428D398,1208,640,True
TRMPTXE128F9303E92,614,290,False
TRMPUFN128F92D592A,253,90,False
TRMPUUH128F92DF27D,1081,296,True
TRMPWRX128F9317A40,102,27,False
TRMPYAM128F429B7E2,3,2,False
TRMPYGB128E0789F79,156,56,False
TRMPYRH12903CC5840,3,2,False
TRMPZGD128F427E8FE,27,12,False
TRMQCGU128F42722AF,551,37,False
TRMQCLQ12903CD1EB4,138,57,False
TRMQCXI128F930FDBF,4,4,False
TRMQDAT12903CF5C39,1,1,False
TRMQDIA128F427CFDB,101,44,False
TRMQDOM12903CA9D30,3908,1971,True
TRMQEYI128F1485B6A,169,152,False
TRMQGCD12903CD8664,119,52,False
TRMQHMM128F92DE5DA,4,4,False
TRMQHPE128F92E7F3D,628,214,False
TRMQHRY128F425E8B4,754,279,False
TRMQIHA128F9326A6F,1035,291,True
TRMQJPY128F4232F24,107,46,False
TRMQLJG128F42ADCCA,39,16,False
TRMQLKH128F4266AD9,1,1,False
TRMQLOF128F934AB26,590,330,False
TRMQLUZ128F427ED78,35,20,False
TRMQNGD128F1499C16,160,42,False
TRMQOCY128F42407FC,127,50,False
TRMQOGJ128F4295A6C,680,310,False
TRMQOOQ128E07813AB,2884,1486,True
TRMQORG12903CE6C6C,1327,627,True
TRMQPSV128F421A079,443,168,False
TRMQQZF128F932EEA5,1277,473,True
TRMQRCY128F423A3D2,1475,398,True
TRMQSGV128F149295D,91,42,False
TRMQSUQ128F92F06B2,155,67,False
TRMQVVI128F4272712,52,38,False
TRMQWMY128F426F4E6,26,16,False
TRMQWXM128F92FCE2A,516,88,False
TRMQYXN128F425B98A,7,7,False
TRMRAHR128F428ABA2,3321,1335,True
TRMRAWI128F428CE07,17,11,False
TRMRCYK128F1476A09,1,1,False
TRMRDDH128F427B045,1,1,False
TRMREQA12903CF6EA8,15,13,False
TRMREZU12903D01A91,317,141,False
TRMRFHM12903CA8E18,942,283,True
TRMRGQX12903CA5DFA,419,136,False
TRMRGTC128F426A792,1,1,False
TRMRHPL128F42890D1,9360,2838,True
TRMRICK128F92F9523,432,81,False
TRMRKSY12903CE1C08,16,4,False
TRMRLAW128F424C5EA,137,56,False
TRMRLXM12903D0A00A,276,139,False
TRMRNDW128F4292475,118,50,False
TRMRNML128F42AD938,45,27,False
TRMROPN12903CC685A,61,22,False
TRMRPPS128F92EAF99,6,6,False
TRMRQAJ128F424223B,5,4,False
TRMRQFY128F9325887,107,56,False
TRMRQMQ128F42AA222,1161,506,True
TRMRSTA128F931B0A6,2357,725,True
TRMRTJG128E0781535,49,24,False
TRMRTWW128F92C455F,200,58,False
TRMRUDG12903CBD7B8,1472,517,True
TRMRWUR128F4263D65,94,49,False
TRMRXRL128F42339D8,40,24,False
TRMRXWM128EF345F94,340,85,False
TRMRYQI128F92EAF7E,7,3,False
TRMRZAE128F92E3698,1165,534,True
TRMSABF128F42754E5,392,84,False
TRMSAYW12903CDA5E1,1042,588,True
TRMSBOA128F42800B3,417,291,False
TRMSBSS128E0798916,4451,1104,True
TRMSCJB128F424816A,372,176,False
TRMSCJM128F427537E,6,3,False
TRMSDIK128F9300AC0,539,267,False
TRMSGHZ128F42835D5,237,33,False
TRMSHPF128E07889CE,2217,1423,True
TRMSIRD128F427EEFD,510,294,False
TRMSIXA128F14563A8,4089,2169,True
TRMSJGQ128F4263CA6,146,38,False
TRMSJHT128F93373D9,2,2,False
TRMSKUO128F1461C50,67,32,False
TRMSLJD128F1463757,172,19,False
TRMSLLX12903CB3170,56,34,False
TRMSPDS128F932C84E,33,21,False
TRMSPFP128E0781BB4,96,59,False
TRMSPUF12903CE8512,31,15,False
TRMSQJS128F424D54F,758,329,False
TRMSQRN128F932DFA3,738,288,False
TRMSRZL128F9303BB5,2,2,False
TRMSSAZ128F9337D71,191,107,False
TRMSSEH128F149B8E9,368,114,False
TRMSSJC12903CE63C3,17,12,False
TRMSUVF128F9348F45,138,39,False
TRMSVAA128F42647A9,1126,748,True
TRMSVOJ128F9316F9D,540,259,False
TRMSWRQ128F4276BA9,59,36,False
TRMSXJT128F424454C,2540,524,True
TRMSXUF128F930E441,180,35,False
TRMSZVZ128F148A1AC,139,115,False
TRMSZXT128F92F7816,6699,2712,True
TRMTABS128F4264966,478,200,False
TRMTAHI128F4297752,691,264,False
TRMTCYQ12903CE7FC0,119,39,False
TRMTECD128F931C2E3,23,16,False
TRMTFFM128E0788F81,99,68,False
TRMTFVY12903D02CEA,96,56,False
TRMTFXD128F92F4416,81,51,False
TRMTGGR12903CD43E4,530,224,False
TRMTGIN12903D00EBC,24,20,False
TRMTGPY128F1453AD5,926,295,True
TRMTGRC12903CAC603,731,172,False
TRMTGVM12903CF0578,167,32,False
TRMTHVV128F92FD9F2,2,2,False
TRMTIEX12903D073B0,10781,1655,True
TRMTJLV128F1497D9B,79,33,False
TRMTJNH128F932F628,120,28,False
TRMTKCK128F146C6BD,637,419,False
TRMTKVM12903CF42B1,65,36,False
TRMTLQB128F145AD2C,9,5,False
TRMTLQZ128F423B117,31,14,False
TRMTLRY128F4221C8E,1663,330,True
TRMTLUF128F42261D2,25,4,False
TRMTMBO128F148AD6A,638,246,False
TRMTMKG128F1456CBC,1489,571,True
TRMTOHF12903CC8083,4,4,False
TRMTOHX128F147FC83,1085,494,True
TRMTPFZ128F934B6A6,6,3,False
TRMTPJF128F428F617,244,143,False
TRMTPKD128F424DA93,64,25,False
TRMTQEK128F92F030D,303,137,False
TRMTRBG128F934B6BA,141,66,False
TRMTRUX128F146ECC6,18,9,False
TRMTRWS128F421A472,28,17,False
TRMTRXD128F14A8848,119,25,False
TRMTSNX128F933B0EB,80,33,False
TRMTSOP128F4236D00,83,44,False
TRMTTHA128F42633D7,876,397,True
TRMTYCD128F4252264,151,91,False
TRMTYUA128E0788C64,253,127,False
TRMTZAM128F424FE76,262,144,False
TRMTZGI128F1478064,928,256,True
TRMTZOH128F92FE2CA,406,170,False
TRMUAEA128F92F170A,13,6,False
TRMUAQL128F14664A7,37,13,False
TRMUBHH128F424ECCC,355,149,False
TRMUCCD128F426272E,49,43,False
TRMUCIJ128F932BD8C,148,54,False
TRMUCLR12903CD43B7,562,202,False
TRMUCTI128E0793566,114,56,False
TRMUECU128F92FF235,19,9,False
TRMUEIV128F92FDEA9,573,177,False
TRMUFZB128F426BE48,8,6,False
TRMUGCH128F4281378,3,3,False
TRMUGVE12903CF24D9,31,17,False
TRMUGVZ12903CE60CD,414,197,False
TRMUHLR128F92C4065,34,16,False
TRMUIEQ128F92DAD0A,151,43,False
TRMULJW128F934B097,125,22,False
TRMUMHF128F427FE34,518,93,False
TRMUNAY128F9342D23,184,89,False
TRMUNHH128F9309795,15,11,False
TRMUNHX128F14B139D,142,43,False
TRMUNKH128F145876F,273,151,False
TRMUNOP128F428CB1D,45,19,False
TRMUPAX128E07819DC,312,118,False
TRMUPGC128F92D826D,120,56,False
TRMUQBS128F427FBA5,114,60,False
TRMUQDF12903CB520F,198,72,False
TRMUQKQ128F421C5B3,248,59,False
TRMUQNC128F14B1237,1512,198,True
TRMURVV128F4263BB5,874,325,True
TRMUTAM128F42AD8C1,125,45,False
TRMUTFB128EF35C782,119,78,False
TRMUTRM128F42720DC,92,29,False
TRMUTWV128F932BC0A,89,47,False
TRMUUDG128EF362238,39,24,False
TRMUUPI12903CDCFA8,420,59,False
TRMUVAH128F425802F,109,54,False
TRMUVTF128F42B8335,244,134,False
TRMUWHR128F92FF11A,116,78,False
TRMUWLD128F4260CFF,25,11,False
TRMUXDF128F92FCF48,105,17,False
TRMUXEX128F4255FA4,90,51,False
TRMUXLE128F934C50C,54,21,False
TRMUXNA128F42770EE,50,28,False
TRMUXZH128E0794B4E,15,9,False
TRMUYWQ128EF365E5D,55,30,False
TRMVAFP128F14563A9,2109,1572,True
TRMVBVF128F4262729,195,98,False
TRMVCUH128F92D1373,1149,644,True
TRMVCVS128F1468256,747,304,False
TRMVFTQ128EF342439,805,377,False
TRMVFXN12903CF3B6B,201,69,False
TRMVGGQ12903CB00C9,29,17,False
TRMVGKO128E078552F,65,23,False
TRMVHFP12903CBAF5D,163,87,False
TRMVHHY128F935046D,3213,1646,True
TRMVHND128F425ECE5,160,106,False
TRMVHXA128F92F4679,11,9,False
TRMVHYS128F423C6A8,5119,1784,True
TRMVJAX12903C99C91,4679,1810,True
TRMVJCE128F9316349,94,40,False
TRMVJDE128F4284B8D,4,3,False
TRMVJYF12903D0C39C,838,435,False
TRMVKUO128F424D4B0,437,161,False
TRMVLDJ12903CF1343,3,2,False
TRMVLJI128F429946C,1488,746,True
TRMVLKH128F4267E48,32,7,False
TRMVMRX128F428F633,990,514,True
TRMVMYE128F4249A0F,53,41,False
TRMVNED128F42911FB,263,86,False
TRMVNEL128F9339E9A,637,277,False
TRMVPAP128F4267DF0,767,299,False
TRMVPDH128F4281925,3557,1041,True
TRMVQBH128F4253914,564,206,False
TRMVQCY128F422C0E5,2,2,False
TRMVQGE128F42601EF,17,10,False
TRMVQXD12903CD42F5,46,22,False
TRMVQZD128F931E7AC,122,83,False
TRMVRMW12903CDB7CE,210,57,False
TRMVSDI12903CA83A6,222,64,False
TRMVSRH128F9306404,8,4,False
TRMVSVG128E0783BCA,110,61,False
TRMVTXJ12903CAFAD1,176,48,False
TRMVVDP128E0787806,3344,1125,True
TRMVWMZ128F92F23AC,17008,6508,True
TRMVWNV128F42A04E9,2366,880,True
TRMVXJM12903CB45A1,1533,521,True
TRMVXUR128E0782492,1235,499,True
TRMVYXS128F92F48BB,542,215,False
TRMVZPR12903CF7C23,2981,1434,True
TRMVZXF128F4256563,4,4,False
TRMVZXP128F428BE38,104,50,False
TRMWAQV128F931CFDC,249,89,False
TRMWBBZ128F9345DBB,1173,524,True
TRMWBLU128F423423C,27,13,False
TRMWCEE128F426D0AE,5,1,False
TRMWCIG12903CE3968,127,75,False
TRMWDDD128F92E1ECF,1966,490,True
TRMWDOC128F4249028,427,129,False
TRMWEDG128F932AC43,236,103,False
TRMWFKH128EF3437B4,1145,782,True
TRMWGCR128F14A6BBF,773,308,False
TRMWHIU128F9324B3A,118,65,False
TRMWHOA128F934C3C2,70,26,False
TRMWIFN128F42A6663,70,38,False
TRMWIYC128F92FD106,86,19,False
TRMWIZU128F4241C50,48,17,False
TRMWJGD128F1455E91,1461,514,True
TRMWJPG128F92FE419,93,61,False
TRMWKVQ128F92F8F56,13,8,False
TRMWLYF12903CD3617,56,26,False
TRMWLZA128F42626FC,161,130,False
TRMWMHV128F4239383,604,202,False
TRMWPBQ12903CAF710,608,281,False
TRMWRKZ12903CBDF67,619,209,False
TRMWRSL12903D0195E,382,256,False
TRMWSBM128F428D305,2686,1284,True
TRMWSFE128F42483FE,1555,515,True
TRMWTBL128F42ACFCA,984,168,True
TRMWUVA128F423EE9F,63,46,False
TRMWUVG12903CD43B9,485,152,False
TRMWUYB12903CFA28B,41,12,False
TRMWWFJ128F9325CEE,2288,903,True
TRMWXEG12903CDE1AD,8595,2450,True
TRMWYCI128F92CB637,1444,800,True
TRMWYLN128F422D9F8,13,7,False
TRMWYSV128F42293C2,103,58,False
TRMWZLS128F42503CA,1769,548,True
